Review,Positive,Negative,Neutral,Compound,Sentiment
manufacturers,0.0,0.0,1.0,0.0,Neutral
implement something like this with their,0.333,0.0,0.667,0.3612,Positive
devices moving forward the interior,0.0,0.0,1.0,0.0,Neutral
space is very similar compared to last,0.0,0.0,1.0,0.0,Neutral
gen you get the standard layout with the,0.0,0.0,1.0,0.0,Neutral
wellknown track point right at the,0.0,0.0,1.0,0.0,Neutral
center along with its own dedicated,0.375,0.0,0.625,0.4588,Positive
primary left and right buttons if you,0.0,0.0,1.0,0.0,Neutral
pay close attention to the function keys,0.0,0.189,0.811,-0.1027,Negative
youll notice that theyve implemented,0.0,0.0,1.0,0.0,Neutral
communication commands that can be,0.0,0.0,1.0,0.0,Neutral
linked up to skype and microsoft teams,0.0,0.0,1.0,0.0,Neutral
the function and control keys are,0.0,0.0,1.0,0.0,Neutral
positioned differently but thats a,0.0,0.0,1.0,0.0,Neutral
thinkpot hallmark so if you really find,0.0,0.0,1.0,0.0,Neutral
that annoying you can just go into,0.0,0.31,0.69,-0.4019,Negative
vantage and switch that up which is,0.0,0.0,1.0,0.0,Neutral
definitely a nice,1.0,0.0,0.0,0.6705,Positive
option that they offer,0.0,0.0,1.0,0.0,Neutral
the power button also acts as a,0.0,0.0,1.0,0.0,Neutral
fingerprint reader and it works really,0.0,0.0,1.0,0.0,Neutral
well theres also a separate chip inside,0.296,0.0,0.704,0.2732,Positive
that stores the data and of course you,0.0,0.0,1.0,0.0,Neutral
also have an ir camera with windows,0.0,0.0,1.0,0.0,Neutral
hello support for a simplified and,0.403,0.0,0.597,0.4019,Positive
secure login experience the keys,0.375,0.0,0.625,0.34,Positive
themselves are amazing guys ive wanted,0.432,0.0,0.568,0.5859,Positive
to try one of these for a while because,0.0,0.0,1.0,0.0,Neutral
its been the gold standard for years,0.0,0.0,1.0,0.0,Neutral
and,0.0,0.0,1.0,0.0,Neutral
the travel distance is great it gives,0.406,0.0,0.594,0.6249,Positive
you a very satisfying feel when you,0.397,0.0,0.603,0.5095,Positive
compose sentences,0.545,0.0,0.455,0.0516,Positive
on top of that its also spill resistant,0.205,0.0,0.795,0.2023,Positive
which is a huge bonus,0.744,0.0,0.256,0.7003,Positive
im actually going to let mike chime in,0.0,0.0,1.0,0.0,Neutral
on his experience compared to his older,0.0,0.0,1.0,0.0,Neutral
6th gen x1 carbon because he actually,0.0,0.0,1.0,0.0,Neutral
noticed a few interesting observations,0.474,0.0,0.526,0.4019,Positive
so thats definitely worth on mentioning,0.562,0.0,0.438,0.63,Positive
or worth watching they made the trackpad,0.241,0.0,0.759,0.2263,Positive
slightly wider and given that it has a,0.0,0.0,1.0,0.0,Neutral
glass surface navigating within windows,0.0,0.0,1.0,0.0,Neutral
was just a breeze its actually a very,0.0,0.0,1.0,0.0,Neutral
similar experience compared to the xps,0.0,0.0,1.0,0.0,Neutral
13 i also have to mention that the,0.0,0.0,1.0,0.0,Neutral
integrated left and right buttons are,0.0,0.0,1.0,0.0,Neutral
excellent in fact its tactile but at,0.281,0.0,0.719,0.3291,Positive
the same time also mushy its,0.0,0.0,1.0,0.0,Neutral
one of the best things that ive,0.412,0.0,0.588,0.6369,Positive
experienced on a laptop i think im,0.0,0.0,1.0,0.0,Neutral
going to do a quick sound test just to,0.0,0.0,1.0,0.0,Neutral
give you guys a quick idea or just a,0.0,0.0,1.0,0.0,Neutral
rough idea on how this thing feels,0.0,0.0,1.0,0.0,Neutral
taking a look at the i o im actually,0.0,0.0,1.0,0.0,Neutral
impressed with what the thinkpad offers,0.383,0.0,0.617,0.4767,Positive
considering its low profile design so on,0.0,0.259,0.741,-0.2732,Negative
the left hand side you get a few,0.348,0.0,0.652,0.4939,Positive
thunderbolt 4 ports a usb type a 32 gen,0.0,0.0,1.0,0.0,Neutral
1 port an hdmi 20 port switching over,0.0,0.0,1.0,0.0,Neutral
to the right hand side theres,0.39,0.0,0.61,0.4939,Positive
kensington lock another usb type a 32,0.0,0.0,1.0,0.0,Neutral
gen 1 port and a headphone jack im,0.0,0.0,1.0,0.0,Neutral
actually a little disappointed that they,0.0,0.412,0.588,-0.4228,Negative
didnt include usb 32 gen 2 ports,0.0,0.0,1.0,0.0,Neutral
because they have twice the bandwidth,0.0,0.0,1.0,0.0,Neutral
compared to gen 1 um it could be a,0.0,0.0,1.0,0.0,Neutral
design limitation but its still weird,0.0,0.477,0.523,-0.3919,Negative
to see on laptop that costs,0.0,0.0,1.0,0.0,Neutral
so much money moving on to the display,0.0,0.0,1.0,0.0,Neutral
and one of the biggest upgrades from gen,0.0,0.0,1.0,0.0,Neutral
8 to gen 9 is the inclusion of a 16 by,0.0,0.0,1.0,0.0,Neutral
10 screen which gives you more vertical,0.0,0.0,1.0,0.0,Neutral
screen real estate so you can have more,0.0,0.0,1.0,0.0,Neutral
content filling up your screen i have,0.0,0.0,1.0,0.0,Neutral
the uhd plus 60hz nontouch variant and,0.0,0.0,1.0,0.0,Neutral
it is an excellent panel with beautiful,0.603,0.0,0.397,0.8225,Positive
color reproduction its an ips panel and,0.0,0.0,1.0,0.0,Neutral
it covers 100 srgb 91 adobe rgb and 99,0.0,0.0,1.0,0.0,Neutral
dcip3 thats oled level guys which is,0.0,0.0,1.0,0.0,Neutral
amazing and on top of that it gets super,0.613,0.0,0.387,0.8591,Positive
bright our sample goes as far as 514,0.293,0.0,0.707,0.4404,Positive
hits so whether if youre a professional,0.0,0.0,1.0,0.0,Neutral
photographer or just someone who works,0.0,0.0,1.0,0.0,Neutral
on presentations for your company,0.0,0.0,1.0,0.0,Neutral
youre seriously in for a treat my only,0.287,0.181,0.532,0.25,Positive
issue though is its a glossy finish and,0.0,0.0,1.0,0.0,Neutral
lenovo hasnt added any antireflective,0.0,0.0,1.0,0.0,Neutral
coating to cut down the reflections plus,0.0,0.259,0.741,-0.2732,Negative
this panel doesnt have the privacy,0.0,0.0,1.0,0.0,Neutral
guard feature that disables the view,0.0,0.0,1.0,0.0,Neutral
angle from both left and right to,0.0,0.0,1.0,0.0,Neutral
protect the content on the screen you,0.302,0.0,0.698,0.3818,Positive
only get that feature with the,0.0,0.0,1.0,0.0,Neutral
1200pm matte display option which is 500,0.0,0.0,1.0,0.0,Neutral
nits so just keep that in mind,0.0,0.0,1.0,0.0,Neutral
but also another thing to note is that,0.0,0.0,1.0,0.0,Neutral
those panels take a slight hit on the,0.0,0.0,1.0,0.0,Neutral
color gamut so what im going to do,0.0,0.0,1.0,0.0,Neutral
right now is let mike chime in with his,0.0,0.0,1.0,0.0,Neutral
thoughts on the new x1 carbon so take it,0.0,0.0,1.0,0.0,Neutral
away man all right guys eber asked me to,0.0,0.0,1.0,0.0,Neutral
jump in front of the camera here because,0.0,0.0,1.0,0.0,Neutral
i am a die hard thinkpad user ive been,0.0,0.515,0.485,-0.6486,Negative
using actually this little guy right,0.0,0.0,1.0,0.0,Neutral
over here the thinkpad x1 carbon 6 gen,0.0,0.0,1.0,0.0,Neutral
for the last three years and its been,0.0,0.0,1.0,0.0,Neutral
through hell its been through,0.0,0.535,0.465,-0.6808,Negative
rainstorms in taiwan its been lost in,0.0,0.277,0.723,-0.3182,Negative
vegas its basically been through,0.0,0.0,1.0,0.0,Neutral
everything but its still going and i,0.0,0.0,1.0,0.0,Neutral
absolutely love it but like a lot of,0.545,0.0,0.455,0.7181,Positive
thinkpad users i dont want there to be,0.0,0.169,0.831,-0.0572,Negative
any changes,0.0,0.0,1.0,0.0,Neutral
to the thinkpad unless its absolutely,0.0,0.0,1.0,0.0,Neutral
necessary so what are my thoughts about,0.0,0.0,1.0,0.0,Neutral
this x1 carbon and ive been using this,0.0,0.0,1.0,0.0,Neutral
for about a week for the most part the,0.0,0.0,1.0,0.0,Neutral
changes that have been made,0.0,0.0,1.0,0.0,Neutral
intergenerationally theyve been for the,0.0,0.0,1.0,0.0,Neutral
better for example that 16x10 screen,0.367,0.0,0.633,0.4404,Positive
that theyre now using from a,0.0,0.0,1.0,0.0,Neutral
productivity standpoint its a huge,0.434,0.0,0.566,0.3182,Positive
upgrade now the funny thing for me is,0.293,0.0,0.707,0.4404,Positive
that,0.0,0.0,1.0,0.0,Neutral
going to that 16x10 screen i didnt,0.0,0.0,1.0,0.0,Neutral
actually realize what i was getting but,0.0,0.0,1.0,0.0,Neutral
when i stepped back to my old thinkpad,0.0,0.0,1.0,0.0,Neutral
thats what i realized what i was losing,0.0,0.342,0.658,-0.3818,Negative
on the other hand i really have to,0.348,0.0,0.652,0.4939,Positive
appreciate the fact that theyve,0.403,0.0,0.597,0.4019,Positive
upgraded the finish on it mine you can,0.0,0.0,1.0,0.0,Neutral
see the fingerprints and the shmu on,0.0,0.0,1.0,0.0,Neutral
there from a mile and a half away the,0.0,0.0,1.0,0.0,Neutral
new one it still gets marked up quite a,0.0,0.0,1.0,0.0,Neutral
bit but at the same time it doesnt show,0.0,0.0,1.0,0.0,Neutral
quite as much of the junk as the older,0.0,0.0,1.0,0.0,Neutral
one the other thing that they really did,0.0,0.0,1.0,0.0,Neutral
upgrade or what i think is a downgrade,0.0,0.0,1.0,0.0,Neutral
is the keyboard that thinkpad keyboard,0.0,0.0,1.0,0.0,Neutral
has always been legendary,0.0,0.0,1.0,0.0,Neutral
mine i love the throw distance i love,0.677,0.0,0.323,0.8555,Positive
the fact that theres a little bit of,0.0,0.0,1.0,0.0,Neutral
tactile feedback it just feels right,0.0,0.0,1.0,0.0,Neutral
the new one its really hard to describe,0.0,0.195,0.805,-0.1761,Negative
this and im going to struggle with,0.0,0.277,0.723,-0.3182,Negative
words here a little bit but it almost,0.0,0.0,1.0,0.0,Neutral
feels like they pulled a little bit of,0.294,0.0,0.706,0.3612,Positive
the life out of that older thinkpad,0.0,0.0,1.0,0.0,Neutral
keyboard in order to make it maybe a,0.0,0.0,1.0,0.0,Neutral
little bit more low profile in order to,0.0,0.233,0.767,-0.2799,Negative
fit upgraded components inside other,0.385,0.0,0.615,0.3612,Positive
than that the port selection is the same,0.0,0.0,1.0,0.0,Neutral
so you dont need to go to dongle life,0.0,0.0,1.0,0.0,Neutral
like you do with the xps 13 for example,0.238,0.0,0.762,0.3612,Positive
lenovo kept all of the ports that were,0.0,0.0,1.0,0.0,Neutral
there and upgraded the ones that needed,0.0,0.0,1.0,0.0,Neutral
to be upgraded the last thing i wanted,0.0,0.0,1.0,0.0,Neutral
to mention is the webcam because,0.0,0.0,1.0,0.0,Neutral
something that i noticed again and again,0.0,0.0,1.0,0.0,Neutral
and again over the conference calls that,0.0,0.0,1.0,0.0,Neutral
i had in the last week or so so lets,0.0,0.0,1.0,0.0,Neutral
get to that well guys this is the webcam,0.208,0.0,0.792,0.2732,Positive
test on the sixth generation x1 carbon,0.0,0.0,1.0,0.0,Neutral
and as you can see its a threeyearold,0.0,0.0,1.0,0.0,Neutral
laptop webcam theres looks like theres,0.333,0.0,0.667,0.3612,Positive
vaseline smeared over my face theres a,0.0,0.0,1.0,0.0,Neutral
lot of noise going around and auto,0.0,0.0,1.0,0.0,Neutral
exposure even though auto exposure is,0.0,0.0,1.0,0.0,Neutral
off it looks like its still on by all,0.238,0.0,0.762,0.3612,Positive
of this flickering going on in the,0.0,0.0,1.0,0.0,Neutral
screen now im going to switch over to,0.0,0.0,1.0,0.0,Neutral
the new x1 carbon to really really hope,0.332,0.0,0.668,0.5379,Positive
that it looks a lot better than this one,0.293,0.0,0.707,0.4404,Positive
and welcome to the ninth generation,0.375,0.0,0.625,0.4588,Positive
thinkpad x1 carbon and what can i say,0.0,0.0,1.0,0.0,Neutral
oh my god i in some ways it has actually,0.208,0.0,0.792,0.2732,Positive
gotten worse than three years ago so,0.0,0.341,0.659,-0.4767,Negative
first of all theres this odd sharpening,0.0,0.304,0.696,-0.3869,Negative
going on and yes i dont look like i was,0.25,0.195,0.555,0.1506,Positive
smeared with vaseline except now i look,0.0,0.0,1.0,0.0,Neutral
like i have craters all over my face or,0.263,0.0,0.737,0.3612,Positive
something not only that is that the,0.0,0.0,1.0,0.0,Neutral
colors are so subdued it to me it really,0.0,0.0,1.0,0.0,Neutral
really doesnt look good even looking at,0.0,0.308,0.692,-0.3959,Negative
in this screen right now it almost looks,0.0,0.0,1.0,0.0,Neutral
black and white im wondering if the,0.0,0.0,1.0,0.0,Neutral
actual recording is going to be like,0.294,0.0,0.706,0.3612,Positive
that other than that i mean luckily auto,0.355,0.0,0.645,0.5106,Positive
exposure turns itself off completely now,0.0,0.0,1.0,0.0,Neutral
so you can really balance that one way,0.0,0.0,1.0,0.0,Neutral
or another but otherwise,0.0,0.0,1.0,0.0,Neutral
i really want to know what you guys,0.21,0.0,0.79,0.1513,Positive
think about this to me,0.0,0.0,1.0,0.0,Neutral
its a disappointment theres a,0.0,0.623,0.377,-0.5106,Negative
professional device and yes youre going,0.351,0.0,0.649,0.4019,Positive
to be seen on on zoom calls so a little,0.0,0.0,1.0,0.0,Neutral
little talking head down there but,0.0,0.0,1.0,0.0,Neutral
how is it looking like this and,0.294,0.0,0.706,0.3612,Positive
what ive done here is ive gone through,0.0,0.0,1.0,0.0,Neutral
the settings to do the best possible,0.412,0.0,0.588,0.6369,Positive
capture and this is it guys,0.0,0.0,1.0,0.0,Neutral
what do you think so,0.0,0.0,1.0,0.0,Neutral
yeah that webcam test didnt go as well,0.22,0.181,0.599,0.0992,Positive
as we thought it would but hey on the,0.0,0.0,1.0,0.0,Neutral
positive side theyve implemented dual,0.474,0.0,0.526,0.5574,Positive
frontfacing speakers with this,0.0,0.0,1.0,0.0,Neutral
generation and it sounds amazing there,0.432,0.0,0.568,0.5859,Positive
is good clarity in the high end and the,0.444,0.0,0.556,0.6808,Positive
bass response is respectable to be,0.367,0.0,0.633,0.4404,Positive
honest i didnt expect this from a,0.452,0.0,0.548,0.5106,Positive
thinkpad but,0.0,0.0,1.0,0.0,Neutral
im going to take it anyway guys,0.0,0.0,1.0,0.0,Neutral
upgradability is pretty limited on the,0.352,0.209,0.44,0.3182,Positive
x1 carbon the memory is soldered onto,0.0,0.0,1.0,0.0,Neutral
the pcb and the primary nvme ssd is,0.0,0.0,1.0,0.0,Neutral
right over here and the drive speeds are,0.0,0.0,1.0,0.0,Neutral
really fast specifically with reads,0.0,0.0,1.0,0.0,Neutral
however the right performance is average,0.0,0.0,1.0,0.0,Neutral
there is a wlan slot which adopts the,0.221,0.0,0.779,0.1779,Positive
m2 interface but its strictly meant,0.0,0.0,1.0,0.0,Neutral
for networking cards i tried to install,0.0,0.0,1.0,0.0,Neutral
my toshiba rc100 ssd but the bios,0.0,0.0,1.0,0.0,Neutral
refused it,0.0,0.688,0.312,-0.296,Negative
now im aware that some gen 6 laptops,0.0,0.0,1.0,0.0,Neutral
can take secondary drives but with the,0.0,0.0,1.0,0.0,Neutral
gen 9,0.0,0.0,1.0,0.0,Neutral
im not really sure guys but anyways,0.0,0.209,0.791,-0.1505,Negative
lets talk about battery life because,0.0,0.0,1.0,0.0,Neutral
this thing has a 4k screen which to be,0.0,0.0,1.0,0.0,Neutral
honest is pointless in a 14inch form,0.398,0.0,0.602,0.5106,Positive
factor but we were just interested to,0.372,0.0,0.628,0.5499,Positive
see how it stacks up with the other thin,0.0,0.0,1.0,0.0,Neutral
and laptops that weve tested,0.0,0.0,1.0,0.0,Neutral
and,0.0,0.0,1.0,0.0,Neutral
well first of all if you want the best,0.559,0.0,0.441,0.765,Positive
battery life absolutely avoid the 4k,0.0,0.333,0.667,-0.3597,Negative
screen and maybe even think about,0.0,0.0,1.0,0.0,Neutral
grabbing the i5 instead of the i7 our,0.0,0.0,1.0,0.0,Neutral
sample has,0.0,0.0,1.0,0.0,Neutral
but even with those two things working,0.0,0.0,1.0,0.0,Neutral
against it the x1 carbon actually gets,0.0,0.0,1.0,0.0,Neutral
some reasonable numbers at almost 13,0.0,0.0,1.0,0.0,Neutral
hours in the light load test remember,0.0,0.0,1.0,0.0,Neutral
that other than the dell xps 13 all the,0.0,0.0,1.0,0.0,Neutral
other competitors here have either,0.0,0.0,1.0,0.0,Neutral
smaller screens or lower resolutions so,0.0,0.306,0.694,-0.296,Negative
with that in mind this is actually,0.0,0.0,1.0,0.0,Neutral
pretty impressive and it makes me wonder,0.565,0.0,0.435,0.7579,Positive
if the 1200p model would come closer to,0.0,0.0,1.0,0.0,Neutral
these zenbook numbers under a heavier,0.0,0.0,1.0,0.0,Neutral
load well theres nothing to complain,0.513,0.0,0.487,0.4956,Positive
about here either with the x1 posting,0.0,0.0,1.0,0.0,Neutral
the longest battery life of any thin and,0.0,0.0,1.0,0.0,Neutral
light tiger lake laptop weve seen so,0.0,0.0,1.0,0.0,Neutral
far i mean look this class of thingpad,0.0,0.0,1.0,0.0,Neutral
isnt meant for running multicore loads,0.0,0.0,1.0,0.0,Neutral
while being unplugged but if you need to,0.0,0.0,1.0,0.0,Neutral
well at least you wont have to find an,0.208,0.0,0.792,0.2732,Positive
outlet every hour but this all leads to,0.0,0.0,1.0,0.0,Neutral
something pretty interesting about this,0.663,0.0,0.337,0.7096,Positive
laptop and thats its performance mode,0.0,0.0,1.0,0.0,Neutral
you see lenovo has always targeted the,0.0,0.0,1.0,0.0,Neutral
carbon series at professionals who just,0.0,0.0,1.0,0.0,Neutral
want to plug in their laptop and start,0.157,0.0,0.843,0.0772,Positive
using it day in and day out with minimum,0.0,0.0,1.0,0.0,Neutral
amount of fuss so that means no fiddling,0.0,0.26,0.74,-0.3535,Negative
around with settings or bloatware and,0.0,0.0,1.0,0.0,Neutral
most of all,0.0,0.0,1.0,0.0,Neutral
nothing that takes away from,0.0,0.0,1.0,0.0,Neutral
productivity time anyways that led them,0.0,0.0,1.0,0.0,Neutral
to create a really straightforward power,0.344,0.0,0.656,0.2732,Positive
plan where the modes are switched,0.0,0.0,1.0,0.0,Neutral
through the standard windows power,0.0,0.0,1.0,0.0,Neutral
manager in your taskbar there are two,0.0,0.0,1.0,0.0,Neutral
auto modes that allow the system to,0.241,0.0,0.759,0.2263,Positive
manage surface temperatures cpu speeds,0.0,0.0,1.0,0.0,Neutral
and noise while favoring either a,0.412,0.0,0.588,0.4215,Positive
balanced approach or,0.0,0.0,1.0,0.0,Neutral
a more performance area theres also a,0.0,0.0,1.0,0.0,Neutral
manual performance mode that simply,0.0,0.0,1.0,0.0,Neutral
allows the processor to run at higher,0.0,0.0,1.0,0.0,Neutral
speeds for longer periods of time you,0.0,0.0,1.0,0.0,Neutral
can actually see this quite well with,0.285,0.0,0.715,0.3384,Positive
both performance and auto performance,0.0,0.0,1.0,0.0,Neutral
delivering really similar power input,0.0,0.0,1.0,0.0,Neutral
right up until the fourminute mark of,0.0,0.0,1.0,0.0,Neutral
our test,0.0,0.0,1.0,0.0,Neutral
then the algorithm lenovo uses in auto,0.0,0.0,1.0,0.0,Neutral
mode dials things back to between 12 and,0.0,0.0,1.0,0.0,Neutral
15 watts until surface temperatures are,0.0,0.0,1.0,0.0,Neutral
reduced and then it kicks things up,0.0,0.0,1.0,0.0,Neutral
again,0.0,0.0,1.0,0.0,Neutral
meanwhile performance mode simply runs,0.0,0.0,1.0,0.0,Neutral
at 23 watts all day,0.0,0.0,1.0,0.0,Neutral
auto balance on the other hand,0.39,0.0,0.61,0.4939,Positive
well im not sure if you want to be,0.299,0.173,0.528,0.1124,Positive
running this for any intensive tasks,0.0,0.0,1.0,0.0,Neutral
since it limits the processor to just 7,0.0,0.0,1.0,0.0,Neutral
watts thats perfect for most the folks,0.381,0.0,0.619,0.5719,Positive
who are looking at the x1 but its,0.0,0.0,1.0,0.0,Neutral
terrible for anything other than a light,0.0,0.383,0.617,-0.4767,Negative
workload you can actually see what,0.0,0.0,1.0,0.0,Neutral
happens with clock speeds when those,0.0,0.0,1.0,0.0,Neutral
three modes are being used balanced,0.0,0.0,1.0,0.0,Neutral
barely sticks above one gigahertz while,0.0,0.0,1.0,0.0,Neutral
the other two performance modes offer,0.0,0.0,1.0,0.0,Neutral
more than double the amount of speed and,0.0,0.0,1.0,0.0,Neutral
honestly if youre in a pension trying,0.375,0.0,0.625,0.4588,Positive
to render out a file or get a bit of,0.0,0.0,1.0,0.0,Neutral
extra transcoding work done ditching out,0.0,0.0,1.0,0.0,Neutral
the outofthebox balance mode is the,0.0,0.0,1.0,0.0,Neutral
only thing to do that all translates,0.0,0.0,1.0,0.0,Neutral
into auto performance and performance,0.0,0.0,1.0,0.0,Neutral
hitting just above 95 degrees for,0.0,0.0,1.0,0.0,Neutral
shorter amounts of time before the fans,0.0,0.0,1.0,0.0,Neutral
pick up a bit of steam and draws things,0.0,0.0,1.0,0.0,Neutral
down to a lot more reasonable levels,0.0,0.0,1.0,0.0,Neutral
but you can still see how the automatic,0.0,0.0,1.0,0.0,Neutral
setting gets quite aggressive for a few,0.0,0.275,0.725,-0.2247,Negative
minutes before letting its foot off the,0.0,0.0,1.0,0.0,Neutral
gas and it lets temperatures spike again,0.0,0.0,1.0,0.0,Neutral
it does that over and over again when,0.0,0.0,1.0,0.0,Neutral
you look at balance well its what you,0.231,0.0,0.769,0.2732,Positive
probably expected its cool and really,0.315,0.0,0.685,0.3182,Positive
well behaved right across the board,0.296,0.0,0.704,0.2732,Positive
barely reaching above 50 degrees,0.274,0.0,0.726,0.1298,Positive
but good news about all of this is,0.355,0.0,0.645,0.5927,Positive
regardless of whatever mode youre in,0.0,0.0,1.0,0.0,Neutral
the thinkpad x1 carbon is one of the,0.0,0.0,1.0,0.0,Neutral
quietest machines out here for the,0.0,0.0,1.0,0.0,Neutral
professionals and even students who buy,0.0,0.0,1.0,0.0,Neutral
these things thats pretty important,0.625,0.0,0.375,0.6124,Positive
since the last thing anyone wants is for,0.0,0.0,1.0,0.0,Neutral
a meeting to be interrupted by a loud,0.0,0.306,0.694,-0.296,Negative
laptop and even when running at full,0.0,0.0,1.0,0.0,Neutral
tilt surface temperatures are well,0.344,0.0,0.656,0.2732,Positive
managed which means working with it on,0.0,0.0,1.0,0.0,Neutral
your lap in the airport or in a,0.0,0.0,1.0,0.0,Neutral
classroom setting shouldnt really pose,0.0,0.0,1.0,0.0,Neutral
any problems there is a small hotspot on,0.0,0.31,0.69,-0.4019,Negative
the back but its focused in an area,0.327,0.0,0.673,0.5267,Positive
that doesnt usually come in contact,0.0,0.0,1.0,0.0,Neutral
with your body now moving on to real,0.0,0.0,1.0,0.0,Neutral
world benchmarks in the auto performance,0.0,0.0,1.0,0.0,Neutral
mode and the results here are pretty,0.348,0.0,0.652,0.4939,Positive
much in line with what weve come to,0.0,0.0,1.0,0.0,Neutral
expect from the i7 1165 g7 in a thin and,0.0,0.0,1.0,0.0,Neutral
light laptop itll lose to the amd cpus,0.0,0.278,0.722,-0.4019,Negative
and multithreaded benchmarks since they,0.0,0.0,1.0,0.0,Neutral
have double the number of processing,0.206,0.0,0.794,0.0772,Positive
threads,0.0,0.0,1.0,0.0,Neutral
one of the other challenges here is auto,0.157,0.0,0.843,0.0772,Positive
performance mode doesnt run at a,0.0,0.0,1.0,0.0,Neutral
constant speed so the results tend to,0.0,0.0,1.0,0.0,Neutral
vary a lot but at the same time it gives,0.0,0.0,1.0,0.0,Neutral
excellent performance in areas where the,0.425,0.0,0.575,0.5719,Positive
x1 carbon is likely going to be used,0.0,0.0,1.0,0.0,Neutral
most of the time and thats likely,0.0,0.0,1.0,0.0,Neutral
thread situations like word processing,0.385,0.0,0.615,0.3612,Positive
spreadsheets exports and pdf creation,0.344,0.0,0.656,0.2732,Positive
the premiere results need a bit of an,0.0,0.0,1.0,0.0,Neutral
explanation here because theyre almost,0.0,0.0,1.0,0.0,Neutral
too good to be true basically whats,0.533,0.0,0.467,0.6908,Positive
happening here is lenovos doing app,0.0,0.0,1.0,0.0,Neutral
detection in the auto performance mode,0.0,0.0,1.0,0.0,Neutral
were using so in this situation the xe,0.0,0.0,1.0,0.0,Neutral
graphics gets a bit more juice and,0.0,0.0,1.0,0.0,Neutral
operates at about 225 megahertz since,0.0,0.0,1.0,0.0,Neutral
premiere is gpu bound that little extra,0.0,0.0,1.0,0.0,Neutral
bit of performance makes a big,0.0,0.0,1.0,0.0,Neutral
difference in longer renders like this,0.333,0.0,0.667,0.3612,Positive
one now taking a look at gaming,0.0,0.0,1.0,0.0,Neutral
performance,0.0,0.0,1.0,0.0,Neutral
this is obviously not something that,0.0,0.0,1.0,0.0,Neutral
people find themselves using the x1 for,0.0,0.0,1.0,0.0,Neutral
but still i know for a fact that when we,0.0,0.0,1.0,0.0,Neutral
used to travel to shows,0.0,0.0,1.0,0.0,Neutral
mike played civ on his carbon during,0.286,0.0,0.714,0.34,Positive
longer flights i mean its a great way,0.451,0.0,0.549,0.6249,Positive
to pass time and with the iris xc,0.0,0.0,1.0,0.0,Neutral
graphics this generation is actually,0.0,0.0,1.0,0.0,Neutral
able to play most basic titles at some,0.255,0.0,0.745,0.34,Positive
pretty decent frame rates unless you get,0.348,0.0,0.652,0.4939,Positive
into one of those situations where,0.0,0.0,1.0,0.0,Neutral
intels drivers end up crashing most of,0.0,0.0,1.0,0.0,Neutral
the time ive got to say this is one,0.0,0.0,1.0,0.0,Neutral
area where amd really needs to step,0.0,0.0,1.0,0.0,Neutral
things up because their vega,0.0,0.0,1.0,0.0,Neutral
architecture is really really starting,0.0,0.0,1.0,0.0,Neutral
to show its age on the laptop side of,0.0,0.0,1.0,0.0,Neutral
things so final thoughts on the x1,0.0,0.0,1.0,0.0,Neutral
carbon gen 9 from lenovo and guys im,0.0,0.0,1.0,0.0,Neutral
seriously impressed with this laptop the,0.352,0.193,0.455,0.34,Positive
first thing that comes to my mind is,0.0,0.0,1.0,0.0,Neutral
just how lightweight it is while being,0.0,0.0,1.0,0.0,Neutral
extremely durable the 16x10 screen is,0.0,0.0,1.0,0.0,Neutral
gorgeous and its really bright um the,0.59,0.0,0.41,0.8016,Positive
keyboard is still best in class battery,0.412,0.0,0.588,0.6369,Positive
life is also pretty good but i would,0.448,0.0,0.552,0.4678,Positive
honestly pick up the 1200p option if you,0.3,0.0,0.7,0.4588,Positive
want to get a little bit more life out,0.157,0.0,0.843,0.0772,Positive
of this thing,0.0,0.0,1.0,0.0,Neutral
the performance is also quite nice as,0.34,0.0,0.66,0.4754,Positive
well and most importantly its one of,0.484,0.0,0.516,0.5709,Positive
the quietest laptops that weve tested,0.0,0.0,1.0,0.0,Neutral
under heavier load situations now if you,0.0,0.0,1.0,0.0,Neutral
look at the price situation it is,0.0,0.0,1.0,0.0,Neutral
expensive but what youre really paying,0.0,0.0,1.0,0.0,Neutral
for is something thats going to last,0.0,0.0,1.0,0.0,Neutral
you for years to come ahead,0.0,0.0,1.0,0.0,Neutral
and,0.0,0.0,1.0,0.0,Neutral
you also get the enhanced security,0.324,0.0,0.676,0.34,Positive
features like a privacy switch an ir,0.333,0.0,0.667,0.3612,Positive
camera lenovo self healing bios a dtpm,0.0,0.0,1.0,0.0,Neutral
chip that encrypts user data,0.0,0.0,1.0,0.0,Neutral
now with the average consumer care about,0.348,0.0,0.652,0.4939,Positive
those things,0.0,0.0,1.0,0.0,Neutral
probably not in fact its really geared,0.0,0.0,1.0,0.0,Neutral
towards professionals or people who work,0.0,0.0,1.0,0.0,Neutral
in the corporate side where they deal,0.0,0.0,1.0,0.0,Neutral
with classified information,0.0,0.0,1.0,0.0,Neutral
and i think most likely you might just,0.0,0.0,1.0,0.0,Neutral
end up getting one of these through work,0.0,0.0,1.0,0.0,Neutral
instead of paying out of your own pocket,0.0,0.0,1.0,0.0,Neutral
personally i would pick this over the,0.0,0.0,1.0,0.0,Neutral
xps 13 just because it got its got more,0.0,0.0,1.0,0.0,Neutral
ports and,0.0,0.0,1.0,0.0,Neutral
its matte black which is my vibe and oh,0.0,0.0,1.0,0.0,Neutral
if you do find it on sale,0.0,0.0,1.0,0.0,Neutral
